 R201

     CUST NO.   XCOORD.    YCOORD.    DEMAND  READY TIME   DUE DATE   SERVICE TIME
      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      35.00      35.00       0.00       0.00    1000.00       0.00
    2      41.00      49.00      10.00       0.00     974.00      10.00
    3      35.00      17.00       7.00       0.00     972.00      10.00
    4      55.00      45.00      13.00       0.00     967.00      10.00
    5      55.00      20.00      19.00     620.00     860.00      10.00
    6      15.00      30.00      26.00       0.00     969.00      10.00
    7      25.00      30.00       3.00     345.00     585.00      10.00
    8      20.00      50.00       5.00       0.00     968.00      10.00
    9      10.00      43.00       9.00     323.00     563.00      10.00
   10      55.00      60.00      16.00     329.00     569.00      10.00
   11      30.00      60.00      16.00     485.00     725.00      10.00
   12      20.00      65.00      12.00     146.00     386.00      10.00
   13      50.00      35.00      19.00       0.00     975.00      10.00
   14      30.00      25.00      23.00     639.00     879.00      10.00
   15      15.00      10.00      20.00      32.00     272.00      10.00
   16      30.00       5.00       8.00     118.00     358.00      10.00
   17      10.00      20.00      19.00     203.00     443.00      10.00
   18       5.00      30.00       2.00     682.00     922.00      10.00
   19      20.00      40.00      12.00     286.00     526.00      10.00
   20      15.00      60.00      17.00     204.00     444.00      10.00
   21      45.00      65.00       9.00     504.00     744.00      10.00
   22      45.00      20.00      11.00       0.00     971.00      10.00
   23      45.00      10.00      18.00     332.00     572.00      10.00
   24      55.00       5.00      29.00     146.00     386.00      10.00
   25      65.00      35.00       3.00     656.00     896.00      10.00
   26      65.00      20.00       6.00     716.00     956.00      10.00
   27      45.00      30.00      17.00       0.00     978.00      10.00
   28      35.00      40.00      16.00      60.00     300.00      10.00
   29      41.00      37.00      16.00      65.00     305.00      10.00
   30      64.00      42.00       9.00     132.00     372.00      10.00
   31      40.00      60.00      21.00     187.00     427.00      10.00
   32      31.00      52.00      27.00       0.00     972.00      10.00
   33      35.00      69.00      23.00     599.00     839.00      10.00
   34      53.00      52.00      11.00      24.00     264.00      10.00
   35      65.00      55.00      14.00       0.00     953.00      10.00
   36      63.00      65.00       8.00     630.00     870.00      10.00
   37       2.00      60.00       5.00      41.00     281.00      10.00
   38      20.00      20.00       8.00       0.00     968.00      10.00
   39       5.00       5.00      16.00     234.00     474.00      10.00
   40      60.00      12.00      31.00      33.00     273.00      10.00
   41      40.00      25.00       9.00     279.00     519.00      10.00
   42      42.00       7.00       5.00     334.00     574.00      10.00
   43      24.00      12.00       5.00      25.00     265.00      10.00
   44      23.00       3.00       7.00     543.00     783.00      10.00
   45      11.00      14.00      18.00     167.00     407.00      10.00
   46       6.00      38.00      16.00      29.00     269.00      10.00
   47       2.00      48.00       1.00     452.00     692.00      10.00
   48       8.00      56.00      27.00      48.00     288.00      10.00
   49      13.00      52.00      36.00       0.00     962.00      10.00
   50       6.00      68.00      30.00     401.00     641.00      10.00
   51      47.00      47.00      13.00       0.00     973.00      10.00
   52      49.00      58.00      10.00     281.00     521.00      10.00
   53      27.00      43.00       9.00       0.00     978.00      10.00
   54      37.00      31.00      14.00     332.00     572.00      10.00
   55      57.00      29.00      18.00     568.00     808.00      10.00
   56      63.00      23.00       2.00     560.00     800.00      10.00
   57      53.00      12.00       6.00     519.00     759.00      10.00
   58      32.00      12.00       7.00     356.00     596.00      10.00
   59      36.00      26.00      18.00     740.00     980.00      10.00
   60      21.00      24.00      28.00       0.00     972.00      10.00
   61      17.00      34.00       3.00     672.00     912.00      10.00
   62      12.00      24.00      13.00     214.00     454.00      10.00
   63      24.00      58.00      19.00     113.00     353.00      10.00
   64      27.00      69.00      10.00      34.00     274.00      10.00
   65      15.00      77.00       9.00     154.00     394.00      10.00
   66      62.00      77.00      20.00      49.00     289.00      10.00
   67      49.00      73.00      25.00     523.00     763.00      10.00
   68      67.00       5.00      25.00     228.00     468.00      10.00
   69      56.00      39.00      36.00     575.00     815.00      10.00
   70      37.00      47.00       6.00     108.00     348.00      10.00
   71      37.00      56.00       5.00     728.00     968.00      10.00
   72      57.00      68.00      15.00     198.00     438.00      10.00
   73      47.00      16.00      25.00       0.00     967.00      10.00
   74      44.00      17.00       9.00     234.00     474.00      10.00
   75      46.00      13.00       8.00     622.00     862.00      10.00
   76      49.00      11.00      18.00       0.00     962.00      10.00
   77      49.00      42.00      13.00     212.00     452.00      10.00
   78      53.00      43.00      14.00     730.00     970.00      10.00
   79      61.00      52.00       3.00     322.00     562.00      10.00
   80      57.00      48.00      23.00     307.00     547.00      10.00
   81      56.00      37.00       6.00     728.00     968.00      10.00
   82      55.00      54.00      26.00     314.00     554.00      10.00
   83      15.00      47.00      16.00       0.00     966.00      10.00
   84      14.00      37.00      11.00       0.00     968.00      10.00
   85      11.00      31.00       7.00     354.00     594.00      10.00
   86      16.00      22.00      41.00       0.00     966.00      10.00
   87       4.00      18.00      35.00     307.00     547.00      10.00
   88      28.00      18.00      26.00     314.00     554.00      10.00
   89      26.00      52.00       9.00     214.00     454.00      10.00
   90      26.00      35.00      15.00     718.00     958.00      10.00
   91      31.00      67.00       3.00     320.00     560.00      10.00
   92      15.00      19.00       1.00       0.00     964.00      10.00
   93      22.00      22.00       2.00      18.00     258.00      10.00
   94      18.00      24.00      22.00     729.00     969.00      10.00
   95      26.00      27.00      27.00       0.00     977.00      10.00
   96      25.00      24.00      20.00       0.00     975.00      10.00
   97      22.00      27.00      11.00       0.00     974.00      10.00
   98      25.00      21.00      12.00     523.00     763.00      10.00
   99      19.00      21.00      10.00       0.00     968.00      10.00
  100      20.00      26.00       9.00     263.00     503.00      10.00
  101      18.00      18.00      17.00     725.00     965.00      10.00
R207

      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      35.00      35.00       0.00       0.00    1000.00       0.00
    2      41.00      49.00      10.00       0.00     974.00      10.00
    3      35.00      17.00       7.00       0.00     972.00      10.00
    4      55.00      45.00      13.00       0.00     967.00      10.00
    5      55.00      20.00      19.00     620.00     860.00      10.00
    6      15.00      30.00      26.00       0.00     969.00      10.00
    7      25.00      30.00       3.00     345.00     585.00      10.00
    8      20.00      50.00       5.00       0.00     968.00      10.00
    9      10.00      43.00       9.00     323.00     563.00      10.00
   10      55.00      60.00      16.00     329.00     569.00      10.00
   11      30.00      60.00      16.00     485.00     725.00      10.00
   12      20.00      65.00      12.00     146.00     386.00      10.00
   13      50.00      35.00      19.00       0.00     975.00      10.00
   14      30.00      25.00      23.00     639.00     879.00      10.00
   15      15.00      10.00      20.00       0.00     957.00      10.00
   16      30.00       5.00       8.00     118.00     358.00      10.00
   17      10.00      20.00      19.00       0.00     960.00      10.00
   18       5.00      30.00       2.00     682.00     922.00      10.00
   19      20.00      40.00      12.00       0.00     974.00      10.00
   20      15.00      60.00      17.00       0.00     957.00      10.00
   21      45.00      65.00       9.00       0.00     958.00      10.00
   22      45.00      20.00      11.00       0.00     971.00      10.00
   23      45.00      10.00      18.00     332.00     572.00      10.00
   24      55.00       5.00      29.00     146.00     386.00      10.00
   25      65.00      35.00       3.00       0.00     960.00      10.00
   26      65.00      20.00       6.00     716.00     956.00      10.00
   27      45.00      30.00      17.00       0.00     978.00      10.00
   28      35.00      40.00      16.00      60.00     300.00      10.00
   29      41.00      37.00      16.00       0.00     983.00      10.00
   30      64.00      42.00       9.00       0.00     960.00      10.00
   31      40.00      60.00      21.00     187.00     427.00      10.00
   32      31.00      52.00      27.00       0.00     972.00      10.00
   33      35.00      69.00      23.00       0.00     956.00      10.00
   34      53.00      52.00      11.00      24.00     264.00      10.00
   35      65.00      55.00      14.00       0.00     953.00      10.00
   36      63.00      65.00       8.00     630.00     870.00      10.00
   37       2.00      60.00       5.00      41.00     281.00      10.00
   38      20.00      20.00       8.00       0.00     968.00      10.00
   39       5.00       5.00      16.00     234.00     474.00      10.00
   40      60.00      12.00      31.00      33.00     273.00      10.00
   41      40.00      25.00       9.00     279.00     519.00      10.00
   42      42.00       7.00       5.00     334.00     574.00      10.00
   43      24.00      12.00       5.00      25.00     265.00      10.00
   44      23.00       3.00       7.00       0.00     955.00      10.00
   45      11.00      14.00      18.00     167.00     407.00      10.00
   46       6.00      38.00      16.00      29.00     269.00      10.00
   47       2.00      48.00       1.00       0.00     954.00      10.00
   48       8.00      56.00      27.00       0.00     955.00      10.00
   49      13.00      52.00      36.00       0.00     962.00      10.00
   50       6.00      68.00      30.00     401.00     641.00      10.00
   51      47.00      47.00      13.00       0.00     973.00      10.00
   52      49.00      58.00      10.00       0.00     963.00      10.00
   53      27.00      43.00       9.00       0.00     978.00      10.00
   54      37.00      31.00      14.00     332.00     572.00      10.00
   55      57.00      29.00      18.00       0.00     967.00      10.00
   56      63.00      23.00       2.00     560.00     800.00      10.00
   57      53.00      12.00       6.00     519.00     759.00      10.00
   58      32.00      12.00       7.00       0.00     966.00      10.00
   59      36.00      26.00      18.00     740.00     980.00      10.00
   60      21.00      24.00      28.00       0.00     972.00      10.00
   61      17.00      34.00       3.00       0.00     971.00      10.00
   62      12.00      24.00      13.00       0.00     964.00      10.00
   63      24.00      58.00      19.00     113.00     353.00      10.00
   64      27.00      69.00      10.00       0.00     955.00      10.00
   65      15.00      77.00       9.00     154.00     394.00      10.00
   66      62.00      77.00      20.00      49.00     289.00      10.00
   67      49.00      73.00      25.00     523.00     763.00      10.00
   68      67.00       5.00      25.00     228.00     468.00      10.00
   69      56.00      39.00      36.00     575.00     815.00      10.00
   70      37.00      47.00       6.00     108.00     348.00      10.00
   71      37.00      56.00       5.00     728.00     968.00      10.00
   72      57.00      68.00      15.00       0.00     950.00      10.00
   73      47.00      16.00      25.00       0.00     967.00      10.00
   74      44.00      17.00       9.00       0.00     969.00      10.00
   75      46.00      13.00       8.00     622.00     862.00      10.00
   76      49.00      11.00      18.00       0.00     962.00      10.00
   77      49.00      42.00      13.00     212.00     452.00      10.00
   78      53.00      43.00      14.00     730.00     970.00      10.00
   79      61.00      52.00       3.00     322.00     562.00      10.00
   80      57.00      48.00      23.00     307.00     547.00      10.00
   81      56.00      37.00       6.00     728.00     968.00      10.00
   82      55.00      54.00      26.00       0.00     962.00      10.00
   83      15.00      47.00      16.00       0.00     966.00      10.00
   84      14.00      37.00      11.00       0.00     968.00      10.00
   85      11.00      31.00       7.00     354.00     594.00      10.00
   86      16.00      22.00      41.00       0.00     966.00      10.00
   87       4.00      18.00      35.00       0.00     954.00      10.00
   88      28.00      18.00      26.00     314.00     554.00      10.00
   89      26.00      52.00       9.00     214.00     454.00      10.00
   90      26.00      35.00      15.00       0.00     981.00      10.00
   91      31.00      67.00       3.00       0.00     957.00      10.00
   92      15.00      19.00       1.00       0.00     964.00      10.00
   93      22.00      22.00       2.00      18.00     258.00      10.00
   94      18.00      24.00      22.00     729.00     969.00      10.00
   95      26.00      27.00      27.00       0.00     977.00      10.00
   96      25.00      24.00      20.00       0.00     975.00      10.00
   97      22.00      27.00      11.00       0.00     974.00      10.00
   98      25.00      21.00      12.00       0.00     972.00      10.00
   99      19.00      21.00      10.00       0.00     968.00      10.00
  100      20.00      26.00       9.00     263.00     503.00      10.00
  101      18.00      18.00      17.00     725.00     965.00      10.00
R208
      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      35.00      35.00       0.00       0.00    1000.00       0.00
    2      41.00      49.00      10.00       0.00     974.00      10.00
    3      35.00      17.00       7.00       0.00     972.00      10.00
    4      55.00      45.00      13.00       0.00     967.00      10.00
    5      55.00      20.00      19.00     620.00     860.00      10.00
    6      15.00      30.00      26.00       0.00     969.00      10.00
    7      25.00      30.00       3.00       0.00     978.00      10.00
    8      20.00      50.00       5.00       0.00     968.00      10.00
    9      10.00      43.00       9.00     323.00     563.00      10.00
   10      55.00      60.00      16.00     329.00     569.00      10.00
   11      30.00      60.00      16.00       0.00     964.00      10.00
   12      20.00      65.00      12.00     146.00     386.00      10.00
   13      50.00      35.00      19.00       0.00     975.00      10.00
   14      30.00      25.00      23.00     639.00     879.00      10.00
   15      15.00      10.00      20.00       0.00     957.00      10.00
   16      30.00       5.00       8.00     118.00     358.00      10.00
   17      10.00      20.00      19.00       0.00     960.00      10.00
   18       5.00      30.00       2.00       0.00     959.00      10.00
   19      20.00      40.00      12.00       0.00     974.00      10.00
   20      15.00      60.00      17.00       0.00     957.00      10.00
   21      45.00      65.00       9.00       0.00     958.00      10.00
   22      45.00      20.00      11.00       0.00     971.00      10.00
   23      45.00      10.00      18.00       0.00     963.00      10.00
   24      55.00       5.00      29.00     146.00     386.00      10.00
   25      65.00      35.00       3.00       0.00     960.00      10.00
   26      65.00      20.00       6.00     716.00     956.00      10.00
   27      45.00      30.00      17.00       0.00     978.00      10.00
   28      35.00      40.00      16.00       0.00     985.00      10.00
   29      41.00      37.00      16.00       0.00     983.00      10.00
   30      64.00      42.00       9.00       0.00     960.00      10.00
   31      40.00      60.00      21.00       0.00     964.00      10.00
   32      31.00      52.00      27.00       0.00     972.00      10.00
   33      35.00      69.00      23.00       0.00     956.00      10.00
   34      53.00      52.00      11.00       0.00     965.00      10.00
   35      65.00      55.00      14.00       0.00     953.00      10.00
   36      63.00      65.00       8.00       0.00     948.00      10.00
   37       2.00      60.00       5.00       0.00     948.00      10.00
   38      20.00      20.00       8.00       0.00     968.00      10.00
   39       5.00       5.00      16.00     234.00     474.00      10.00
   40      60.00      12.00      31.00       0.00     956.00      10.00
   41      40.00      25.00       9.00       0.00     978.00      10.00
   42      42.00       7.00       5.00       0.00     961.00      10.00
   43      24.00      12.00       5.00       0.00     964.00      10.00
   44      23.00       3.00       7.00       0.00     955.00      10.00
   45      11.00      14.00      18.00     167.00     407.00      10.00
   46       6.00      38.00      16.00       0.00     960.00      10.00
   47       2.00      48.00       1.00       0.00     954.00      10.00
   48       8.00      56.00      27.00       0.00     955.00      10.00
   49      13.00      52.00      36.00       0.00     962.00      10.00
   50       6.00      68.00      30.00       0.00     946.00      10.00
   51      47.00      47.00      13.00       0.00     973.00      10.00
   52      49.00      58.00      10.00       0.00     963.00      10.00
   53      27.00      43.00       9.00       0.00     978.00      10.00
   54      37.00      31.00      14.00     332.00     572.00      10.00
   55      57.00      29.00      18.00       0.00     967.00      10.00
   56      63.00      23.00       2.00     560.00     800.00      10.00
   57      53.00      12.00       6.00       0.00     960.00      10.00
   58      32.00      12.00       7.00       0.00     966.00      10.00
   59      36.00      26.00      18.00     740.00     980.00      10.00
   60      21.00      24.00      28.00       0.00     972.00      10.00
   61      17.00      34.00       3.00       0.00     971.00      10.00
   62      12.00      24.00      13.00       0.00     964.00      10.00
   63      24.00      58.00      19.00     113.00     353.00      10.00
   64      27.00      69.00      10.00       0.00     955.00      10.00
   65      15.00      77.00       9.00       0.00     943.00      10.00
   66      62.00      77.00      20.00       0.00     940.00      10.00
   67      49.00      73.00      25.00       0.00     949.00      10.00
   68      67.00       5.00      25.00     228.00     468.00      10.00
   69      56.00      39.00      36.00       0.00     968.00      10.00
   70      37.00      47.00       6.00     108.00     348.00      10.00
   71      37.00      56.00       5.00       0.00     968.00      10.00
   72      57.00      68.00      15.00       0.00     950.00      10.00
   73      47.00      16.00      25.00       0.00     967.00      10.00
   74      44.00      17.00       9.00       0.00     969.00      10.00
   75      46.00      13.00       8.00     622.00     862.00      10.00
   76      49.00      11.00      18.00       0.00     962.00      10.00
   77      49.00      42.00      13.00     212.00     452.00      10.00
   78      53.00      43.00      14.00     730.00     970.00      10.00
   79      61.00      52.00       3.00       0.00     958.00      10.00
   80      57.00      48.00      23.00     307.00     547.00      10.00
   81      56.00      37.00       6.00       0.00     968.00      10.00
   82      55.00      54.00      26.00       0.00     962.00      10.00
   83      15.00      47.00      16.00       0.00     966.00      10.00
   84      14.00      37.00      11.00       0.00     968.00      10.00
   85      11.00      31.00       7.00     354.00     594.00      10.00
   86      16.00      22.00      41.00       0.00     966.00      10.00
   87       4.00      18.00      35.00       0.00     954.00      10.00
   88      28.00      18.00      26.00     314.00     554.00      10.00
   89      26.00      52.00       9.00       0.00     970.00      10.00
   90      26.00      35.00      15.00       0.00     981.00      10.00
   91      31.00      67.00       3.00       0.00     957.00      10.00
   92      15.00      19.00       1.00       0.00     964.00      10.00
   93      22.00      22.00       2.00      18.00     258.00      10.00
   94      18.00      24.00      22.00       0.00     969.00      10.00
   95      26.00      27.00      27.00       0.00     977.00      10.00
   96      25.00      24.00      20.00       0.00     975.00      10.00
   97      22.00      27.00      11.00       0.00     974.00      10.00
   98      25.00      21.00      12.00       0.00     972.00      10.00
   99      19.00      21.00      10.00       0.00     968.00      10.00
  100      20.00      26.00       9.00     263.00     503.00      10.00
  101      18.00      18.00      17.00     725.00     965.00      10.00
R209
      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      35.00      35.00       0.00       0.00    1000.00       0.00
    2      41.00      49.00      10.00     636.00     919.00      10.00
    3      35.00      17.00       7.00      74.00     351.00      10.00
    4      55.00      45.00      13.00     498.00     613.00      10.00
    5      55.00      20.00      19.00     470.00     965.00      10.00
    6      15.00      30.00      26.00      20.00     370.00      10.00
    7      25.00      30.00       3.00     266.00     663.00      10.00
    8      20.00      50.00       5.00     292.00     449.00      10.00
    9      10.00      43.00       9.00     288.00     597.00      10.00
   10      55.00      60.00      16.00     254.00     643.00      10.00
   11      30.00      60.00      16.00     496.00     713.00      10.00
   12      20.00      65.00      12.00      33.00     510.00      10.00
   13      50.00      35.00      19.00     170.00     403.00      10.00
   14      30.00      25.00      23.00     426.00     978.00      10.00
   15      15.00      10.00      20.00      32.00     454.00      10.00
   16      30.00       5.00       8.00      30.00     529.00      10.00
   17      10.00      20.00      19.00     222.00     423.00      10.00
   18       5.00      30.00       2.00     409.00     959.00      10.00
   19      20.00      40.00      12.00     349.00     462.00      10.00
   20      15.00      60.00      17.00     215.00     432.00      10.00
   21      45.00      65.00       9.00     538.00     709.00      10.00
   22      45.00      20.00      11.00     156.00     389.00      10.00
   23      45.00      10.00      18.00     280.00     623.00      10.00
   24      55.00       5.00      29.00      36.00     513.00      10.00
   25      65.00      35.00       3.00     633.00     918.00      10.00
   26      65.00      20.00       6.00     400.00     956.00      10.00
   27      45.00      30.00      17.00     548.00     707.00      10.00
   28      35.00      40.00      16.00       5.00     612.00      10.00
   29      41.00      37.00      16.00      44.00     325.00      10.00
   30      64.00      42.00       9.00     129.00     374.00      10.00
   31      40.00      60.00      21.00     115.00     498.00      10.00
   32      31.00      52.00      27.00      91.00     336.00      10.00
   33      35.00      69.00      23.00     602.00     835.00      10.00
   34      53.00      52.00      11.00      24.00     646.00      10.00
   35      65.00      55.00      14.00     487.00     656.00      10.00
   36      63.00      65.00       8.00     439.00     948.00      10.00
   37       2.00      60.00       5.00      41.00     710.00      10.00
   38      20.00      20.00       8.00     563.00     736.00      10.00
   39       5.00       5.00      16.00     147.00     560.00      10.00
   40      60.00      12.00      31.00      33.00     797.00      10.00
   41      40.00      25.00       9.00     243.00     554.00      10.00
   42      42.00       7.00       5.00     225.00     682.00      10.00
   43      24.00      12.00       5.00      25.00     616.00      10.00
   44      23.00       3.00       7.00     578.00     747.00      10.00
   45      11.00      14.00      18.00      72.00     501.00      10.00
   46       6.00      38.00      16.00      29.00     669.00      10.00
   47       2.00      48.00       1.00     458.00     685.00      10.00
   48       8.00      56.00      27.00      34.00     362.00      10.00
   49      13.00      52.00      36.00     694.00     962.00      10.00
   50       6.00      68.00      30.00     444.00     597.00      10.00
   51      47.00      47.00      13.00     499.00     690.00      10.00
   52      49.00      58.00      10.00     296.00     505.00      10.00
   53      27.00      43.00       9.00     111.00     362.00      10.00
   54      37.00      31.00      14.00     301.00     602.00      10.00
   55      57.00      29.00      18.00     595.00     780.00      10.00
   56      63.00      23.00       2.00     442.00     917.00      10.00
   57      53.00      12.00       6.00     426.00     851.00      10.00
   58      32.00      12.00       7.00     366.00     585.00      10.00
   59      36.00      26.00      18.00     458.00     980.00      10.00
   60      21.00      24.00      28.00      17.00     441.00      10.00
   61      17.00      34.00       3.00     651.00     932.00      10.00
   62      12.00      24.00      13.00     246.00     421.00      10.00
   63      24.00      58.00      19.00      25.00     583.00      10.00
   64      27.00      69.00      10.00      34.00     348.00      10.00
   65      15.00      77.00       9.00      46.00     523.00      10.00
   66      62.00      77.00      20.00      49.00     608.00      10.00
   67      49.00      73.00      25.00     440.00     845.00      10.00
   68      67.00       5.00      25.00     132.00     563.00      10.00
   69      56.00      39.00      36.00     464.00     925.00      10.00
   70      37.00      47.00       6.00      12.00     535.00      10.00
   71      37.00      56.00       5.00     249.00     968.00      10.00
   72      57.00      68.00      15.00     218.00     417.00      10.00
   73      47.00      16.00      25.00      22.00     377.00      10.00
   74      44.00      17.00       9.00     263.00     444.00      10.00
   75      46.00      13.00       8.00     479.00     965.00      10.00
   76      49.00      11.00      18.00     182.00     399.00      10.00
   77      49.00      42.00      13.00     166.00     497.00      10.00
   78      53.00      43.00      14.00     430.00     970.00      10.00
   79      61.00      52.00       3.00     212.00     671.00      10.00
   80      57.00      48.00      23.00     273.00     580.00      10.00
   81      56.00      37.00       6.00     452.00     968.00      10.00
   82      55.00      54.00      26.00     388.00     479.00      10.00
   83      15.00      47.00      16.00      99.00     352.00      10.00
   84      14.00      37.00      11.00      21.00     328.00      10.00
   85      11.00      31.00       7.00     323.00     624.00      10.00
   86      16.00      22.00      41.00     333.00     504.00      10.00
   87       4.00      18.00      35.00     350.00     503.00      10.00
   88      28.00      18.00      26.00     380.00     487.00      10.00
   89      26.00      52.00       9.00     114.00     553.00      10.00
   90      26.00      35.00      15.00     649.00     981.00      10.00
   91      31.00      67.00       3.00     345.00     534.00      10.00
   92      15.00      19.00       1.00     675.00     930.00      10.00
   93      22.00      22.00       2.00      18.00     673.00      10.00
   94      18.00      24.00      22.00     339.00     969.00      10.00
   95      26.00      27.00      27.00     403.00     536.00      10.00
   96      25.00      24.00      20.00      22.00     301.00      10.00
   97      22.00      27.00      11.00     565.00     732.00      10.00
   98      25.00      21.00      12.00     582.00     703.00      10.00
   99      19.00      21.00      10.00     122.00     367.00      10.00
  100      20.00      26.00       9.00     185.00     580.00      10.00
  101      18.00      18.00      17.00     297.00     965.00      10.00
R210
      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      35.00      35.00       0.00       0.00    1000.00       0.00
    2      41.00      49.00      10.00     190.00     974.00      10.00
    3      35.00      17.00       7.00      18.00     792.00      10.00
    4      55.00      45.00      13.00     289.00     822.00      10.00
    5      55.00      20.00      19.00     679.00     800.00      10.00
    6      15.00      30.00      26.00      20.00     906.00      10.00
    7      25.00      30.00       3.00     355.00     574.00      10.00
    8      20.00      50.00       5.00      72.00     669.00      10.00
    9      10.00      43.00       9.00     393.00     492.00      10.00
   10      55.00      60.00      16.00     394.00     503.00      10.00
   11      30.00      60.00      16.00     517.00     692.00      10.00
   12      20.00      65.00      12.00     206.00     325.00      10.00
   13      50.00      35.00      19.00      15.00     725.00      10.00
   14      30.00      25.00      23.00     694.00     823.00      10.00
   15      15.00      10.00      20.00      32.00     694.00      10.00
   16      30.00       5.00       8.00     176.00     299.00      10.00
   17      10.00      20.00      19.00     102.00     543.00      10.00
   18       5.00      30.00       2.00     673.00     930.00      10.00
   19      20.00      40.00      12.00     229.00     582.00      10.00
   20      15.00      60.00      17.00      95.00     552.00      10.00
   21      45.00      65.00       9.00     418.00     829.00      10.00
   22      45.00      20.00      11.00      18.00     727.00      10.00
   23      45.00      10.00      18.00     349.00     554.00      10.00
   24      55.00       5.00      29.00     206.00     325.00      10.00
   25      65.00      35.00       3.00     435.00     960.00      10.00
   26      65.00      20.00       6.00     826.00     956.00      10.00
   27      45.00      30.00      17.00     328.00     927.00      10.00
   28      35.00      40.00      16.00      44.00     315.00      10.00
   29      41.00      37.00      16.00       6.00     526.00      10.00
   30      64.00      42.00       9.00      29.00     513.00      10.00
   31      40.00      60.00      21.00     199.00     414.00      10.00
   32      31.00      52.00      27.00      17.00     744.00      10.00
   33      35.00      69.00      23.00     482.00     955.00      10.00
   34      53.00      52.00      11.00      24.00     299.00      10.00
   35      65.00      55.00      14.00     265.00     878.00      10.00
   36      63.00      65.00       8.00     626.00     873.00      10.00
   37       2.00      60.00       5.00      41.00     328.00      10.00
   38      20.00      20.00       8.00     339.00     960.00      10.00
   39       5.00       5.00      16.00     298.00     409.00      10.00
   40      60.00      12.00      31.00      33.00     344.00      10.00
   41      40.00      25.00       9.00     300.00     497.00      10.00
   42      42.00       7.00       5.00     336.00     571.00      10.00
   43      24.00      12.00       5.00      25.00     292.00      10.00
   44      23.00       3.00       7.00     458.00     867.00      10.00
   45      11.00      14.00      18.00     230.00     343.00      10.00
   46       6.00      38.00      16.00      29.00     309.00      10.00
   47       2.00      48.00       1.00     338.00     805.00      10.00
   48       8.00      56.00      27.00      34.00     602.00      10.00
   49      13.00      52.00      36.00     200.00     962.00      10.00
   50       6.00      68.00      30.00     441.00     600.00      10.00
   51      47.00      47.00      13.00     272.00     917.00      10.00
   52      49.00      58.00      10.00     176.00     625.00      10.00
   53      27.00      43.00       9.00      11.00     748.00      10.00
   54      37.00      31.00      14.00     403.00     500.00      10.00
   55      57.00      29.00      18.00     475.00     900.00      10.00
   56      63.00      23.00       2.00     620.00     739.00      10.00
   57      53.00      12.00       6.00     525.00     752.00      10.00
   58      32.00      12.00       7.00     246.00     705.00      10.00
   59      36.00      26.00      18.00     854.00     980.00      10.00
   60      21.00      24.00      28.00      17.00     972.00      10.00
   61      17.00      34.00       3.00     449.00     971.00      10.00
   62      12.00      24.00      13.00     126.00     541.00      10.00
   63      24.00      58.00      19.00     168.00     297.00      10.00
   64      27.00      69.00      10.00      34.00     588.00      10.00
   65      15.00      77.00       9.00     154.00     393.00      10.00
   66      62.00      77.00      20.00      49.00     308.00      10.00
   67      49.00      73.00      25.00     532.00     753.00      10.00
   68      67.00       5.00      25.00     291.00     404.00      10.00
   69      56.00      39.00      36.00     577.00     812.00      10.00
   70      37.00      47.00       6.00     165.00     290.00      10.00
   71      37.00      56.00       5.00     668.00     968.00      10.00
   72      57.00      68.00      15.00      98.00     537.00      10.00
   73      47.00      16.00      25.00      22.00     915.00      10.00
   74      44.00      17.00       9.00     143.00     564.00      10.00
   75      46.00      13.00       8.00     681.00     802.00      10.00
   76      49.00      11.00      18.00      27.00     711.00      10.00
   77      49.00      42.00      13.00     281.00     382.00      10.00
   78      53.00      43.00      14.00     821.00     948.00      10.00
   79      61.00      52.00       3.00     324.00     559.00      10.00
   80      57.00      48.00      23.00     377.00     476.00      10.00
   81      56.00      37.00       6.00     719.00     968.00      10.00
   82      55.00      54.00      26.00     268.00     599.00      10.00
   83      15.00      47.00      16.00      23.00     761.00      10.00
   84      14.00      37.00      11.00      21.00     842.00      10.00
   85      11.00      31.00       7.00     425.00     522.00      10.00
   86      16.00      22.00      41.00     110.00     727.00      10.00
   87       4.00      18.00      35.00     230.00     623.00      10.00
   88      28.00      18.00      26.00     397.00     470.00      10.00
   89      26.00      52.00       9.00     219.00     448.00      10.00
   90      26.00      35.00      15.00     409.00     981.00      10.00
   91      31.00      67.00       3.00     225.00     654.00      10.00
   92      15.00      19.00       1.00     222.00     964.00      10.00
   93      22.00      22.00       2.00      18.00     159.00      10.00
   94      18.00      24.00      22.00     691.00     969.00      10.00
   95      26.00      27.00      27.00     190.00     749.00      10.00
   96      25.00      24.00      20.00      14.00     793.00      10.00
   97      22.00      27.00      11.00     344.00     953.00      10.00
   98      25.00      21.00      12.00     462.00     823.00      10.00
   99      19.00      21.00      10.00      21.00     748.00      10.00
  100      20.00      26.00       9.00     328.00     437.00      10.00
  101      18.00      18.00      17.00     821.00     965.00      10.00
R211
