RC101

      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
      CUST NO.  XCOORD.    YCOORD.     DEMAND  READY TIME   DUE DATE   SERVICE TIME
    1      40.00      50.00       0.00       0.00     240.00       0.00
    2      25.00      85.00      20.00     130.00     190.00      10.00
    3      22.00      75.00      30.00      35.00      95.00      10.00
    4      22.00      85.00      10.00      94.00     154.00      10.00
    5      20.00      80.00      40.00     126.00     186.00      10.00
    6      20.00      85.00      20.00      40.00     100.00      10.00
    7      18.00      75.00      20.00      80.00     140.00      10.00
    8      15.00      75.00      20.00      64.00     124.00      10.00
    9      15.00      80.00      10.00      76.00     136.00      10.00
   10      10.00      35.00      20.00      76.00     136.00      10.00
   11      10.00      40.00      30.00     104.00     164.00      10.00
   12       8.00      40.00      40.00      44.00     104.00      10.00
   13       8.00      45.00      20.00      49.00     109.00      10.00
   14       5.00      35.00      10.00     127.00     187.00      10.00
   15       5.00      45.00      10.00      35.00      95.00      10.00
   16       2.00      40.00      20.00      43.00     103.00      10.00
   17       0.00      40.00      20.00      57.00     117.00      10.00
   18       0.00      45.00      20.00     129.00     189.00      10.00
   19      44.00       5.00      20.00      72.00     132.00      10.00
   20      42.00      10.00      40.00      57.00     117.00      10.00
   21      42.00      15.00      10.00     107.00     167.00      10.00
   22      40.00       5.00      10.00      52.00     112.00      10.00
   23      40.00      15.00      40.00      77.00     137.00      10.00
   24      38.00       5.00      30.00      50.00     110.00      10.00
   25      38.00      15.00      10.00     133.00     193.00      10.00
   26      35.00       5.00      20.00     124.00     184.00      10.00
   27      95.00      30.00      30.00     100.00     160.00      10.00
   28      95.00      35.00      20.00      57.00     117.00      10.00
   29      92.00      30.00      10.00      55.00     115.00      10.00
   30      90.00      35.00      10.00      52.00     112.00      10.00
   31      88.00      30.00      10.00      59.00     119.00      10.00
   32      88.00      35.00      20.00      50.00     110.00      10.00
   33      87.00      30.00      10.00     116.00     176.00      10.00
   34      85.00      25.00      10.00      51.00     111.00      10.00
   35      85.00      35.00      30.00      96.00     156.00      10.00
   36      67.00      85.00      20.00     124.00     184.00      10.00
   37      65.00      85.00      40.00      43.00     103.00      10.00
   38      65.00      82.00      10.00     109.00     169.00      10.00
   39      62.00      80.00      30.00      60.00     120.00      10.00
   40      60.00      80.00      10.00      36.00      96.00      10.00
   41      60.00      85.00      30.00      70.00     130.00      10.00
   42      58.00      75.00      20.00      77.00     137.00      10.00
   43      55.00      80.00      10.00      33.00      93.00      10.00
   44      55.00      85.00      20.00     113.00     173.00      10.00
   45      55.00      82.00      10.00      49.00     109.00      10.00
   46      20.00      82.00      10.00      37.00      97.00      10.00
   47      18.00      80.00      10.00      98.00     158.00      10.00
   48       2.00      45.00      10.00      38.00      98.00      10.00
   49      42.00       5.00      10.00     124.00     184.00      10.00
   50      42.00      12.00      10.00      89.00     149.00      10.00
   51      72.00      35.00      30.00     101.00     161.00      10.00
   52      55.00      20.00      19.00      68.00     128.00      10.00
   53      25.00      30.00       3.00      37.00      97.00      10.00
   54      20.00      50.00       5.00      76.00     136.00      10.00
   55      55.00      60.00      16.00     124.00     184.00      10.00
   56      30.00      60.00      16.00     125.00     185.00      10.00
   57      50.00      35.00      19.00     115.00     175.00      10.00
   58      30.00      25.00      23.00      81.00     141.00      10.00
   59      15.00      10.00      20.00     122.00     182.00      10.00
   60      10.00      20.00      19.00      42.00     102.00      10.00
   61      15.00      60.00      17.00     140.00     200.00      10.00
   62      45.00      65.00       9.00      51.00     111.00      10.00
   63      65.00      35.00       3.00      37.00      97.00      10.00
   64      65.00      20.00       6.00      39.00      99.00      10.00
   65      45.00      30.00      17.00      38.00      98.00      10.00
   66      35.00      40.00      16.00      11.00      71.00      10.00
   67      41.00      37.00      16.00     118.00     178.00      10.00
   68      64.00      42.00       9.00      55.00     115.00      10.00
   69      40.00      60.00      21.00     129.00     189.00      10.00
   70      31.00      52.00      27.00      26.00      86.00      10.00
   71      35.00      69.00      23.00     150.00     210.00      10.00
   72      65.00      55.00      14.00      50.00     110.00      10.00
   73      63.00      65.00       8.00      27.00      87.00      10.00
   74       2.00      60.00       5.00      62.00     122.00      10.00
   75      20.00      20.00       8.00     126.00     186.00      10.00
   76       5.00       5.00      16.00      59.00     119.00      10.00
   77      60.00      12.00      31.00      60.00     120.00      10.00
   78      23.00       3.00       7.00     120.00     180.00      10.00
   79       8.00      56.00      27.00      75.00     135.00      10.00
   80       6.00      68.00      30.00      74.00     134.00      10.00
   81      47.00      47.00      13.00     162.00     222.00      10.00
   82      49.00      58.00      10.00      71.00     131.00      10.00
   83      27.00      43.00       9.00      27.00      87.00      10.00
   84      37.00      31.00      14.00      20.00      80.00      10.00
   85      57.00      29.00      18.00      81.00     141.00      10.00
   86      63.00      23.00       2.00      72.00     132.00      10.00
   87      21.00      24.00      28.00      72.00     132.00      10.00
   88      12.00      24.00      13.00      75.00     135.00      10.00
   89      24.00      58.00      19.00      52.00     112.00      10.00
   90      67.00       5.00      25.00     117.00     177.00      10.00
   91      37.00      47.00       6.00      71.00     131.00      10.00
   92      49.00      42.00      13.00     152.00     212.00      10.00
   93      53.00      43.00      14.00      14.00      74.00      10.00
   94      61.00      52.00       3.00     148.00     208.00      10.00
   95      57.00      48.00      23.00      80.00     140.00      10.00
   96      56.00      37.00       6.00      20.00      80.00      10.00
   97      55.00      54.00      26.00     117.00     177.00      10.00
   98       4.00      18.00      35.00     105.00     165.00      10.00
   99      26.00      52.00       9.00      31.00      91.00      10.00
  100      26.00      35.00      15.00      62.00     122.00      10.00
  101      31.00      67.00       3.00     150.00     210.00      10.00
RC107
      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      40.00      50.00       0.00       0.00     240.00       0.00
    2      25.00      85.00      20.00     125.00     191.00      10.00
    3      22.00      75.00      30.00      32.00      97.00      10.00
    4      22.00      85.00      10.00     101.00     146.00      10.00
    5      20.00      80.00      40.00      71.00     193.00      10.00
    6      20.00      85.00      20.00      40.00     113.00      10.00
    7      18.00      75.00      20.00      55.00     164.00      10.00
    8      15.00      75.00      20.00      69.00     118.00      10.00
    9      15.00      80.00      10.00      56.00     155.00      10.00
   10      10.00      35.00      20.00      51.00     160.00      10.00
   11      10.00      40.00      30.00      90.00     177.00      10.00
   12       8.00      40.00      40.00      33.00     152.00      10.00
   13       8.00      45.00      20.00      49.00     108.00      10.00
   14       5.00      35.00      10.00      62.00     191.00      10.00
   15       5.00      45.00      10.00      35.00     117.00      10.00
   16       2.00      40.00      20.00      39.00     161.00      10.00
   17       0.00      40.00      20.00      59.00     114.00      10.00
   18       0.00      45.00      20.00      60.00     189.00      10.00
   19      44.00       5.00      20.00      79.00     124.00      10.00
   20      42.00      10.00      40.00      58.00     115.00      10.00
   21      42.00      15.00      10.00     111.00     162.00      10.00
   22      40.00       5.00      10.00      52.00     111.00      10.00
   23      40.00      15.00      40.00      55.00     158.00      10.00
   24      38.00       5.00      30.00      45.00     164.00      10.00
   25      38.00      15.00      10.00     128.00     194.00      10.00
   26      35.00       5.00      20.00      54.00     184.00      10.00
   27      95.00      30.00      30.00     105.00     154.00      10.00
   28      95.00      35.00      20.00      57.00     172.00      10.00
   29      92.00      30.00      10.00      55.00     120.00      10.00
   30      90.00      35.00      10.00      52.00     112.00      10.00
   31      88.00      30.00      10.00      52.00     159.00      10.00
   32      88.00      35.00      20.00      50.00     110.00      10.00
   33      87.00      30.00      10.00     116.00     175.00      10.00
   34      85.00      25.00      10.00      51.00     178.00      10.00
   35      85.00      35.00      30.00     100.00     151.00      10.00
   36      67.00      85.00      20.00      61.00     185.00      10.00
   37      65.00      85.00      40.00      43.00     186.00      10.00
   38      65.00      82.00      10.00     113.00     164.00      10.00
   39      62.00      80.00      30.00      37.00     148.00      10.00
   40      60.00      80.00      10.00      36.00     191.00      10.00
   41      60.00      85.00      30.00      50.00     149.00      10.00
   42      58.00      75.00      20.00      48.00     165.00      10.00
   43      55.00      80.00      10.00      33.00     166.00      10.00
   44      55.00      85.00      20.00     117.00     168.00      10.00
   45      55.00      82.00      10.00      35.00     148.00      10.00
   46      20.00      82.00      10.00      37.00     177.00      10.00
   47      18.00      80.00      10.00      98.00     157.00      10.00
   48       2.00      45.00      10.00      38.00     109.00      10.00
   49      42.00       5.00      10.00     120.00     184.00      10.00
   50      42.00      12.00      10.00      79.00     158.00      10.00
   51      72.00      35.00      30.00     104.00     157.00      10.00
   52      55.00      20.00      19.00      69.00     126.00      10.00
   53      25.00      30.00       3.00      36.00      97.00      10.00
   54      20.00      50.00       5.00      57.00     154.00      10.00
   55      55.00      60.00      16.00     127.00     180.00      10.00
   56      30.00      60.00      16.00      95.00     214.00      10.00
   57      50.00      35.00      19.00      88.00     201.00      10.00
   58      30.00      25.00      23.00      82.00     139.00      10.00
   59      15.00      10.00      20.00      56.00     182.00      10.00
   60      10.00      20.00      19.00      42.00     125.00      10.00
   61      15.00      60.00      17.00     137.00     202.00      10.00
   62      45.00      65.00       9.00      55.00     106.00      10.00
   63      65.00      35.00       3.00      29.00     158.00      10.00
   64      65.00      20.00       6.00      39.00     108.00      10.00
   65      45.00      30.00      17.00      20.00     139.00      10.00
   66      35.00      40.00      16.00      11.00     140.00      10.00
   67      41.00      37.00      16.00      92.00     203.00      10.00
   68      64.00      42.00       9.00      28.00     141.00      10.00
   69      40.00      60.00      21.00     100.00     217.00      10.00
   70      31.00      52.00      27.00       9.00     134.00      10.00
   71      35.00      69.00      23.00      60.00     210.00      10.00
   72      65.00      55.00      14.00      52.00     107.00      10.00
   73      63.00      65.00       8.00      27.00     101.00      10.00
   74       2.00      60.00       5.00      65.00     118.00      10.00
   75      20.00      20.00       8.00      72.00     193.00      10.00
   76       5.00       5.00      16.00      60.00     117.00      10.00
   77      60.00      12.00      31.00      42.00     143.00      10.00
   78      23.00       3.00       7.00      52.00     180.00      10.00
   79       8.00      56.00      27.00      46.00     163.00      10.00
   80       6.00      68.00      30.00      54.00     153.00      10.00
   81      47.00      47.00      13.00      97.00     222.00      10.00
   82      49.00      58.00      10.00      80.00     121.00      10.00
   83      27.00      43.00       9.00      26.00      87.00      10.00
   84      37.00      31.00      14.00      19.00      87.00      10.00
   85      57.00      29.00      18.00      62.00     159.00      10.00
   86      63.00      23.00       2.00      76.00     127.00      10.00
   87      21.00      24.00      28.00      77.00     126.00      10.00
   88      12.00      24.00      13.00      68.00     141.00      10.00
   89      24.00      58.00      19.00      24.00     139.00      10.00
   90      67.00       5.00      25.00     105.00     177.00      10.00
   91      37.00      47.00       6.00      74.00     127.00      10.00
   92      49.00      42.00      13.00     151.00     212.00      10.00
   93      53.00      43.00      14.00      14.00     155.00      10.00
   94      61.00      52.00       3.00      69.00     208.00      10.00
   95      57.00      48.00      23.00      86.00     133.00      10.00
   96      56.00      37.00       6.00      20.00      84.00      10.00
   97      55.00      54.00      26.00     121.00     172.00      10.00
   98       4.00      18.00      35.00     112.00     157.00      10.00
   99      26.00      52.00       9.00      30.00      91.00      10.00
  100      26.00      35.00      15.00      37.00     146.00      10.00
  101      31.00      67.00       3.00      66.00     210.00      10.00
RC108
      CUST NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    1      40.00      50.00       0.00       0.00     240.00       0.00
    2      25.00      85.00      20.00      49.00     191.00      10.00
    3      22.00      75.00      30.00      30.00     168.00      10.00
    4      22.00      85.00      10.00      95.00     152.00      10.00
    5      20.00      80.00      40.00      69.00     193.00      10.00
    6      20.00      85.00      20.00      40.00     189.00      10.00
    7      18.00      75.00      20.00      60.00     159.00      10.00
    8      15.00      75.00      20.00      54.00     133.00      10.00
    9      15.00      80.00      10.00      67.00     144.00      10.00
   10      10.00      35.00      20.00      57.00     154.00      10.00
   11      10.00      40.00      30.00     106.00     161.00      10.00
   12       8.00      40.00      40.00      33.00     152.00      10.00
   13       8.00      45.00      20.00      32.00     148.00      10.00
   14       5.00      35.00      10.00      53.00     191.00      10.00
   15       5.00      45.00      10.00      35.00     194.00      10.00
   16       2.00      40.00      20.00      39.00     163.00      10.00
   17       0.00      40.00      20.00      41.00     141.00      10.00
   18       0.00      45.00      20.00      51.00     189.00      10.00
   19      44.00       5.00      20.00      73.00     130.00      10.00
   20      42.00      10.00      40.00      40.00     148.00      10.00
   21      42.00      15.00      10.00      94.00     179.00      10.00
   22      40.00       5.00      10.00      45.00     161.00      10.00
   23      40.00      15.00      40.00      64.00     149.00      10.00
   24      38.00       5.00      30.00      45.00     164.00      10.00
   25      38.00      15.00      10.00      51.00     194.00      10.00
   26      35.00       5.00      20.00      45.00     183.00      10.00
   27      95.00      30.00      30.00      90.00     169.00      10.00
   28      95.00      35.00      20.00      57.00     172.00      10.00
   29      92.00      30.00      10.00      55.00     174.00      10.00
   30      90.00      35.00      10.00      52.00     174.00      10.00
   31      88.00      30.00      10.00      52.00     147.00      10.00
   32      88.00      35.00      20.00      50.00     172.00      10.00
   33      87.00      30.00      10.00      61.00     178.00      10.00
   34      85.00      25.00      10.00      51.00     178.00      10.00
   35      85.00      35.00      30.00      83.00     168.00      10.00
   36      67.00      85.00      20.00      57.00     185.00      10.00
   37      65.00      85.00      40.00      43.00     186.00      10.00
   38      65.00      82.00      10.00      95.00     182.00      10.00
   39      62.00      80.00      30.00      38.00     141.00      10.00
   40      60.00      80.00      10.00      36.00     193.00      10.00
   41      60.00      85.00      30.00      61.00     138.00      10.00
   42      58.00      75.00      20.00      49.00     164.00      10.00
   43      55.00      80.00      10.00      33.00     180.00      10.00
   44      55.00      85.00      20.00     100.00     185.00      10.00
   45      55.00      82.00      10.00      35.00     142.00      10.00
   46      20.00      82.00      10.00      37.00     192.00      10.00
   47      18.00      80.00      10.00      71.00     184.00      10.00
   48       2.00      45.00      10.00      38.00     191.00      10.00
   49      42.00       5.00      10.00      50.00     184.00      10.00
   50      42.00      12.00      10.00      99.00     138.00      10.00
   51      72.00      35.00      30.00      83.00     178.00      10.00
   52      55.00      20.00      19.00      45.00     150.00      10.00
   53      25.00      30.00       3.00      25.00     150.00      10.00
   54      20.00      50.00       5.00      68.00     143.00      10.00
   55      55.00      60.00      16.00     107.00     200.00      10.00
   56      30.00      60.00      16.00      95.00     214.00      10.00
   57      50.00      35.00      19.00      91.00     198.00      10.00
   58      30.00      25.00      23.00      56.00     165.00      10.00
   59      15.00      10.00      20.00      51.00     182.00      10.00
   60      10.00      20.00      19.00      42.00     187.00      10.00
   61      15.00      60.00      17.00      62.00     203.00      10.00
   62      45.00      65.00       9.00      37.00     124.00      10.00
   63      65.00      35.00       3.00      29.00     168.00      10.00
   64      65.00      20.00       6.00      39.00     190.00      10.00
   65      45.00      30.00      17.00      20.00     139.00      10.00
   66      35.00      40.00      16.00      11.00     150.00      10.00
   67      41.00      37.00      16.00      97.00     198.00      10.00
   68      64.00      42.00       9.00      31.00     138.00      10.00
   69      40.00      60.00      21.00     101.00     216.00      10.00
   70      31.00      52.00      27.00       9.00     139.00      10.00
   71      35.00      69.00      23.00      30.00     210.00      10.00
   72      65.00      55.00      14.00      30.00     129.00      10.00
   73      63.00      65.00       8.00      27.00     202.00      10.00
   74       2.00      60.00       5.00      46.00     137.00      10.00
   75      20.00      20.00       8.00      71.00     193.00      10.00
   76       5.00       5.00      16.00      57.00     165.00      10.00
   77      60.00      12.00      31.00      48.00     131.00      10.00
   78      23.00       3.00       7.00      49.00     180.00      10.00
   79       8.00      56.00      27.00      47.00     162.00      10.00
   80       6.00      68.00      30.00      65.00     142.00      10.00
   81      47.00      47.00      13.00      93.00     222.00      10.00
   82      49.00      58.00      10.00      78.00     123.00      10.00
   83      27.00      43.00       9.00      14.00     140.00      10.00
   84      37.00      31.00      14.00      19.00     172.00      10.00
   85      57.00      29.00      18.00      73.00     148.00      10.00
   86      63.00      23.00       2.00      59.00     144.00      10.00
   87      21.00      24.00      28.00      63.00     140.00      10.00
   88      12.00      24.00      13.00      91.00     118.00      10.00
   89      24.00      58.00      19.00      27.00     136.00      10.00
   90      67.00       5.00      25.00      52.00     177.00      10.00
   91      37.00      47.00       6.00      53.00     148.00      10.00
   92      49.00      42.00      13.00      89.00     217.00      10.00
   93      53.00      43.00      14.00      14.00     177.00      10.00
   94      61.00      52.00       3.00      50.00     208.00      10.00
   95      57.00      48.00      23.00      76.00     143.00      10.00
   96      56.00      37.00       6.00      20.00     159.00      10.00
   97      55.00      54.00      26.00     105.00     188.00      10.00
   98       4.00      18.00      35.00     104.00     165.00      10.00
   99      26.00      52.00       9.00      14.00     136.00      10.00
  100      26.00      35.00      15.00      42.00     141.00      10.00
  101      31.00      67.00       3.00      43.00     210.00      10.00
